employee_id,name,email,age,department,job_role,years_at_company,last_promotion_years,performance_rating,satisfaction_level,training_hours,monthly_income,attrition
EMP1703,Alicia Aguilar,scottbrian@example.org,30,HR,Marketing Manager,10,2,5,0.02461798384123859,35,87940,0
EMP1704,Lisa Brown,jonesdonna@example.net,33,Marketing,Data Scientist,27,7,1,0.5122147076770516,55,106174,1
EMP1705,Mary Lin,carternicole@example.com,60,Operations,Operations Manager,6,4,5,0.30338554362913317,50,84118,0
EMP1706,James Bray,mckeetodd@example.net,46,Finance,Data Scientist,19,6,2,0.6717088592440608,12,78731,0
EMP1707,Charlotte Mason,tcastro@example.org,63,Finance,HR Manager,2,1,2,0.20658101622178082,83,69791,0
EMP1708,Thomas Torres,klong@example.org,26,Product,HR Manager,26,2,3,0.9215133919074179,87,165968,0
EMP1709,Harold Garrett,wendyirwin@example.com,25,Finance,Software Engineer,11,6,4,0.143161357811193,82,103186,0
EMP1710,Lori Johns,raymondstacy@example.org,46,Operations,Financial Analyst,21,7,4,0.0824059718619482,79,93577,1
EMP1711,Steven Sandoval,blairabigail@example.net,38,Finance,Marketing Manager,12,6,4,0.7646509503848735,24,135957,0
EMP1712,Lori Perez,ashleysimmons@example.com,45,Data Science,Financial Analyst,5,4,3,0.053772311661983374,45,70511,1
EMP1713,Erin Daniels,denisecarpenter@example.net,32,Data Science,Financial Analyst,18,1,2,0.17712714419825404,60,82221,0
EMP1714,Shari Parker,russellstout@example.org,47,Operations,Marketing Manager,21,7,3,0.9435741440351771,50,129771,0
EMP1715,Krystal Moore,grantstacy@example.org,53,HR,Product Manager,6,0,5,0.597839986845685,71,111066,0
EMP1716,Ryan Thomas,cannonnicole@example.com,24,HR,Marketing Manager,7,6,4,0.4754757152327337,70,84651,0
EMP1717,Elizabeth Reese,edwin31@example.org,44,Engineering,Product Manager,10,9,3,0.1891957923903549,99,99980,1
EMP1718,Phillip Salazar,catherine93@example.net,62,Product,Financial Analyst,16,2,4,0.9812415974554621,2,115139,0
EMP1719,Michael Howard,manderson@example.com,56,Sales,HR Manager,30,0,3,0.13924684459410952,81,114265,0
EMP1720,Jacqueline Christian,kwells@example.org,35,Data Science,Financial Analyst,14,5,3,0.8624965074015853,7,126634,0
EMP1721,Jason Novak,stephanie33@example.org,34,Engineering,Data Scientist,23,7,3,0.13925407078470398,93,158443,1
EMP1722,Timothy Duke,dwatts@example.org,34,Engineering,Data Scientist,29,8,2,0.1674597445179885,70,103596,1
EMP1723,Ricardo Franklin,zcortez@example.net,52,Operations,Marketing Manager,24,5,2,0.39675505645552933,1,101668,0
EMP1724,Laura Herrera,meyershannon@example.org,35,Engineering,Operations Manager,29,3,3,0.7850639210464312,34,131132,0
EMP1725,Danielle Medina,grantzachary@example.net,37,Data Science,Data Scientist,16,10,3,0.2566472071860958,1,108875,1
EMP1726,Cheryl Gonzales,kim47@example.org,42,Finance,Data Scientist,29,5,3,0.8456535222773424,68,131307,0
EMP1727,Louis Brown,stevenlucas@example.org,37,Product,Software Engineer,4,0,3,0.219634928594569,8,93277,0
EMP1728,Ashley Osborne,phillipmorris@example.org,43,HR,Data Scientist,22,5,4,0.876192478269556,70,117488,0
EMP1729,Kevin Marquez,nicoledavis@example.com,54,Engineering,Operations Manager,3,3,3,0.07300359289962732,58,61400,0
EMP1730,Susan Hogan,davisjasmin@example.net,49,Data Science,Software Engineer,22,3,5,0.10802895749157926,33,103567,0
EMP1731,Joseph Cruz,nicholasjames@example.org,34,Operations,Data Scientist,21,0,3,0.6755867735674388,41,133032,0
EMP1732,Krystal Keller,fernandothomas@example.net,36,Data Science,Financial Analyst,21,2,1,0.534966673409444,67,119818,0
EMP1733,Eric Cross,lroberts@example.org,28,Operations,Data Scientist,9,6,4,0.24860488461330632,64,107405,0
EMP1734,Toni Smith,alexander77@example.net,64,Marketing,Marketing Manager,25,8,1,0.4034809690269996,50,123871,1
EMP1735,Lisa Snyder,briannaalvarez@example.com,48,HR,Operations Manager,0,0,5,0.13702091003632066,46,116382,0
EMP1736,Kyle Smith,christine83@example.org,40,HR,Financial Analyst,24,6,3,0.36327279639889953,92,111557,0
EMP1737,Anthony Bailey,melissaestrada@example.net,50,Product,Software Engineer,9,1,4,0.3393228356557111,17,120982,0
EMP1738,Thomas Williams,kchaney@example.net,38,HR,HR Manager,22,8,4,0.9158075833506722,66,128678,0
EMP1739,Matthew Graves,tammycurry@example.com,40,Engineering,Sales Representative,1,0,4,0.042739606061951374,84,112892,0
EMP1740,Anna Evans,priscilla16@example.net,27,Marketing,Software Engineer,18,0,3,0.8596453453526065,60,90269,0
EMP1741,John Martinez,mark68@example.org,61,Data Science,Operations Manager,27,0,4,0.5024656497627655,16,165304,0
EMP1742,Lisa Rodriguez,webbhaley@example.net,44,Finance,Sales Representative,20,6,3,0.8784158630449617,67,117769,0
EMP1743,Lee Stewart,sara99@example.com,31,Data Science,Marketing Manager,16,4,4,0.654725348498443,83,90320,0
EMP1744,Lynn Vasquez,nicolehall@example.com,27,Product,Data Scientist,5,4,2,0.9508186599164314,76,99178,0
EMP1745,April Johnson,mclaughlinjared@example.net,47,Engineering,Financial Analyst,3,0,4,0.11582308223679427,68,96544,0
EMP1746,Mrs. Felicia Castro DDS,davidsonhannah@example.com,37,Finance,HR Manager,22,9,4,0.6285664006472832,28,157656,0
EMP1747,Elizabeth Hunter,katie15@example.com,62,Finance,Financial Analyst,2,1,4,0.8082682112162782,6,103768,0
EMP1748,Keith Choi,jamesbass@example.net,22,Marketing,HR Manager,19,5,3,0.1485067816436808,97,138421,1
EMP1749,John Johnson,timothyburton@example.net,38,Engineering,Data Scientist,18,9,3,0.9329566255282273,79,99984,0
EMP1750,Julia Olsen,conleykevin@example.net,53,Finance,HR Manager,26,0,2,0.47130827457412117,57,149473,0
EMP1751,Kristen Smith,lauren51@example.org,57,Data Science,Financial Analyst,12,8,4,0.02534860426393848,62,120041,1
EMP1752,Andre Terrell,ashleyprice@example.net,54,Product,Data Scientist,24,4,3,0.08707120557730819,40,154868,1
EMP1753,Richard Parker,jennifer46@example.org,45,Operations,HR Manager,23,0,2,0.9108262646863152,1,103272,0
EMP1754,David Hayes DVM,aliciathompson@example.com,45,Engineering,Sales Representative,16,0,2,0.9658323197183326,39,91385,0
EMP1755,Paula Gentry,zhunter@example.com,32,Marketing,Marketing Manager,17,6,3,0.08095373611568812,16,79495,1
EMP1756,Brittany Peterson,hoconnor@example.com,41,Marketing,Marketing Manager,17,0,3,0.7598236584283884,94,102889,0
EMP1757,Briana Wiggins,jamiejohnson@example.com,41,Operations,Operations Manager,14,10,2,0.3140438069184325,26,108718,1
EMP1758,Kelly Smith,mcdanielbrooke@example.org,49,Marketing,Financial Analyst,18,9,5,0.4237701199309234,25,98853,0
EMP1759,Stephen Garcia,andrew43@example.com,49,Engineering,Data Scientist,20,2,3,0.9095484730121384,16,115699,0
EMP1760,Dustin Patel,rlambert@example.org,54,Sales,Software Engineer,23,2,3,0.8484717744062646,98,148204,0
EMP1761,Brian Mullen,clarkmichael@example.com,28,HR,HR Manager,3,3,1,0.7448250755299131,0,56896,0
EMP1762,Tony Brock,georgecollins@example.com,31,HR,Operations Manager,15,9,3,0.4642039489521267,5,113799,1
EMP1763,Amber Johnson,rodriguezbrian@example.com,41,Operations,Financial Analyst,8,6,3,0.026867654044935296,83,129546,1
EMP1764,Michael Vance,tjensen@example.com,25,Marketing,Data Scientist,10,1,3,0.47510034069172047,11,86209,0
EMP1765,Michelle Lambert,beltrankatelyn@example.com,65,Engineering,Marketing Manager,13,7,4,0.6667315298575898,20,118919,0
EMP1766,Anna Lang,tdavis@example.net,23,Data Science,Software Engineer,22,6,3,0.13836820088819002,1,120315,1
EMP1767,Pamela Ruiz,douglashuang@example.com,41,Product,HR Manager,2,2,4,0.7697466228570872,99,122367,0
EMP1768,Jenna Lyons,kristina57@example.com,40,Data Science,Sales Representative,28,5,3,0.17841609656349577,17,121659,0
EMP1769,John Bell,ssingleton@example.com,51,Marketing,Product Manager,7,6,3,0.5839192892611353,83,81884,0
EMP1770,Bethany Garcia,nguyendebra@example.com,28,Product,Marketing Manager,10,2,2,0.7066041289942178,36,96110,0
EMP1771,Jennifer Gutierrez,amydickson@example.com,24,Marketing,HR Manager,16,9,1,0.3220675351957297,10,101409,1
EMP1772,Daniel Benson,bmueller@example.net,45,Marketing,Product Manager,22,6,4,0.93016520286255,33,97240,0
EMP1773,Kimberly Young,stevensonjennifer@example.com,31,Data Science,Software Engineer,16,2,3,0.5324709078838974,11,107825,0
EMP1774,Kyle Nguyen,shortgregory@example.com,42,HR,Software Engineer,3,1,4,0.9226037570939578,80,64521,0
EMP1775,Brian Cervantes,pmurphy@example.net,55,HR,Operations Manager,28,2,3,0.0247648775761512,11,140752,0
EMP1776,Daniel Taylor,shermandonna@example.com,23,Operations,Data Scientist,10,4,4,0.8131476551679849,7,93331,0
EMP1777,Jean Lane,jamierich@example.com,50,Data Science,Sales Representative,28,5,4,0.8051168513161777,49,133302,0
EMP1778,Susan Torres,wrobbins@example.org,41,Operations,Financial Analyst,6,0,3,0.7371324139566391,60,87251,0
EMP1779,Lisa Dixon,melissabrown@example.net,43,Sales,Data Scientist,22,9,1,0.6235191951741544,37,88111,1
EMP1780,April Castro,daniel40@example.org,31,Operations,Operations Manager,20,7,2,0.28135062185384163,38,114775,1
EMP1781,Kevin Garrett,bsullivan@example.net,54,Product,Data Scientist,23,8,3,0.8456673490987714,41,142482,0
EMP1782,Christopher Taylor,xbridges@example.com,31,HR,Software Engineer,19,9,2,0.5768079196382558,74,97222,1
EMP1783,Zachary Santiago,alexanderwong@example.org,55,Engineering,Sales Representative,7,5,3,0.7190756205108118,70,72543,0
EMP1784,Katelyn Kim,christophermay@example.com,54,Marketing,Data Scientist,17,0,3,0.616712707646776,50,108553,0
EMP1785,Stephanie Dominguez,dhanson@example.net,39,HR,HR Manager,23,7,2,0.3667983206462684,9,110918,1
EMP1786,Robert Cruz,jacobjacobs@example.net,32,Data Science,Data Scientist,25,3,3,0.284600382304681,88,122689,0
EMP1787,Dr. Michael Adams DVM,arthur09@example.com,40,Data Science,Marketing Manager,29,2,3,0.2652085369968291,79,171416,0
EMP1788,Ashley Olson,thomasjessica@example.com,33,Operations,Data Scientist,20,8,3,0.9128008004078617,4,112829,0
EMP1789,Blake Wu,sanchezcrystal@example.net,34,Product,Marketing Manager,2,1,3,0.10236708458320931,75,109289,0
EMP1790,Angela Schultz,chloe58@example.org,32,Sales,Sales Representative,17,4,4,0.07971507318728499,100,129337,0
EMP1791,Jose Harrison,robert44@example.org,47,Operations,Sales Representative,15,6,3,0.7663472131046524,31,118790,0
EMP1792,Thomas Curry,bryan79@example.org,58,Marketing,Marketing Manager,10,9,4,0.27155045517748566,49,70654,1
EMP1793,Mary Carter,mitchellchristopher@example.net,63,Operations,Financial Analyst,6,3,4,0.3009663196316217,99,113028,0
EMP1794,Richard King,joshua40@example.net,27,Engineering,Sales Representative,10,9,5,0.9955109680158664,84,114148,0
EMP1795,Christopher Vargas,donnawood@example.org,48,Finance,Operations Manager,12,6,5,0.341865768798151,67,110390,0
EMP1796,Michael Washington,cooperchristopher@example.org,63,Engineering,Sales Representative,11,9,4,0.8852388787075652,91,82763,0
EMP1797,Samantha Monroe,ptownsend@example.net,26,HR,Sales Representative,21,7,2,0.9769655461266226,97,133567,0
EMP1798,Mark Clark,brian41@example.org,35,Product,Data Scientist,5,3,4,0.21515562162405555,71,106762,0
EMP1799,James Turner,noahthornton@example.com,36,HR,Financial Analyst,4,4,3,0.2827654570600986,11,79627,0
EMP1800,Joseph Graham,sara76@example.net,52,Data Science,Operations Manager,7,3,5,0.3772017824576387,35,111292,0
EMP1801,Joseph Blanchard,hardindana@example.com,39,Product,Product Manager,29,8,3,0.7561922341067805,3,159574,0
EMP1802,Marissa Nelson,joseph14@example.net,36,Sales,Data Scientist,15,3,3,0.47430866486843026,38,143447,0
EMP1803,Julia Leonard,jessicachapman@example.org,47,Engineering,Operations Manager,26,10,4,0.5772160730089502,38,124821,0
EMP1804,Megan Kaiser,amy01@example.org,44,HR,Sales Representative,16,10,3,0.5046372879774349,1,114335,1
EMP1805,Joseph Jennings,jeffrey44@example.org,61,Finance,HR Manager,30,7,3,0.5144896023120388,54,136099,0
EMP1806,Manuel Brown,stephanielittle@example.net,47,Operations,Software Engineer,14,10,3,0.4751083649318354,29,76491,1
EMP1807,Angelica Jacobs,pdouglas@example.net,24,HR,Software Engineer,21,1,4,0.4805599408362681,48,117163,0
EMP1808,Cathy Rodriguez,jonowens@example.org,42,Operations,Sales Representative,30,9,4,0.5576886911854527,78,153158,0
EMP1809,Tammy Hill,qschwartz@example.com,49,Operations,Marketing Manager,20,0,3,0.857857783517489,29,142388,0
EMP1810,Richard Ramirez,reyesmarvin@example.org,39,HR,HR Manager,3,3,4,0.9732608830304917,43,71366,0
EMP1811,Robert Thompson,vasquezsarah@example.net,65,Marketing,Sales Representative,26,1,4,0.0071420817682450455,95,106137,0
EMP1812,Matthew Rodriguez,probinson@example.org,62,Marketing,Financial Analyst,4,1,3,0.7096713435045244,59,72122,0
EMP1813,Michelle Garcia,jonesjessica@example.com,42,Operations,Software Engineer,27,0,3,0.18430139695009906,84,100168,0
EMP1814,Jonathan Delgado,fitzpatrickelizabeth@example.com,26,Data Science,Software Engineer,29,3,4,0.42835180056884625,62,118386,0
EMP1815,Gary Myers,robertsonshelby@example.com,57,Data Science,Software Engineer,12,7,4,0.4328399210571723,48,129390,0
EMP1816,Jared Luna,fernandezaaron@example.net,27,Engineering,Software Engineer,6,1,3,0.9453716496147778,79,60443,0
EMP1817,Karen Bradley,mathew46@example.org,41,HR,HR Manager,24,4,2,0.579829576047725,69,116690,0
EMP1818,Tina Davis,christopher74@example.net,54,Engineering,Marketing Manager,2,1,3,0.08257215803527718,66,63390,0
EMP1819,Julian Ponce,kentprice@example.org,41,Sales,Sales Representative,12,1,3,0.9665584393805441,86,107258,0
EMP1820,Heather Miller,imoss@example.org,34,Engineering,Financial Analyst,8,0,4,0.937639779957902,6,107662,0
EMP1821,Nathan Watkins,yprice@example.net,63,Data Science,Product Manager,19,8,1,0.25763199876352916,62,135013,1
EMP1822,Kathryn Hanna,blevy@example.org,57,Product,Software Engineer,4,1,3,0.5382201018684752,80,77099,0
EMP1823,George Le,zwilson@example.net,61,Marketing,Sales Representative,5,0,4,0.4983330282942372,87,111012,0
EMP1824,Judy Gregory,joycehall@example.org,39,Data Science,Software Engineer,18,1,3,0.7721520276158381,98,102120,0
EMP1825,Charles Valdez,nmeadows@example.org,36,Operations,Sales Representative,8,7,3,0.5138665257132716,26,111251,0
EMP1826,Matthew Smith,conwaylori@example.org,41,Engineering,Marketing Manager,16,0,3,0.14354475594376792,95,131205,0
EMP1827,Christopher Garza,wilsonbrooke@example.net,60,Sales,HR Manager,17,10,4,0.6543464596528576,48,113777,0
EMP1828,Robert Simmons,rnguyen@example.net,65,Operations,HR Manager,30,1,3,0.09244951703706661,37,119266,0
EMP1829,Erica Oconnell,kathrynwatkins@example.com,30,Product,Software Engineer,13,7,5,0.9581381198044961,4,119285,0
EMP1830,Donald Todd,heathertran@example.com,49,HR,Sales Representative,6,3,3,0.8890121901109594,65,63378,0
EMP1831,Kevin Anderson,bstrickland@example.com,35,HR,Financial Analyst,22,3,3,0.1064117629028446,78,147502,0
EMP1832,Adam Howe,robert72@example.org,52,Sales,Data Scientist,4,3,2,0.3094695490886009,11,105190,0
EMP1833,Devin Cole,sharonbishop@example.org,39,Data Science,Data Scientist,14,9,4,0.4051080545878567,40,128654,0
EMP1834,Michelle Salazar,burtonkimberly@example.com,60,Finance,Data Scientist,5,1,3,0.7395811772217427,33,90371,0
EMP1835,Justin Lee,montgomerymichelle@example.net,36,HR,HR Manager,17,4,3,0.2175879399316445,85,90826,0
EMP1836,Julie Sims,joshualee@example.org,24,Marketing,Sales Representative,28,0,4,0.5448010852760984,3,112743,0
EMP1837,Tracy Wells,ernestlivingston@example.org,38,Sales,HR Manager,18,4,4,0.007391901444293025,76,129730,0
EMP1838,Dominique Hamilton,christina70@example.org,42,Operations,HR Manager,3,3,5,0.8001375827520759,100,119535,0
EMP1839,Tammy Thompson,washingtondarren@example.org,56,Finance,Operations Manager,11,8,4,0.858322938878858,77,135749,0
EMP1840,Leslie Nguyen,julievillanueva@example.org,38,Sales,Operations Manager,16,2,4,0.9929434657829072,76,94467,0
EMP1841,Erika Garcia,ykane@example.org,23,Sales,Sales Representative,10,10,4,0.30409463597128383,54,78418,1
EMP1842,Kevin Brown,nthomas@example.com,33,Operations,Marketing Manager,19,6,5,0.22516102421593187,52,150836,0
EMP1843,James Ellis,crystalcantrell@example.org,33,Marketing,Operations Manager,9,0,3,0.4312104848643289,44,68666,0
EMP1844,Andrew Carroll,derek77@example.com,24,Operations,Marketing Manager,25,10,4,0.17415669239539633,9,136713,1
EMP1845,Greg Tanner,kristinelittle@example.net,55,Product,Operations Manager,30,10,3,0.2964448877441531,69,108880,1
EMP1846,Laura Tran,christophervincent@example.com,53,Sales,Software Engineer,1,1,3,0.5539794872200806,38,95784,0
EMP1847,Cindy Wells,uramirez@example.com,32,HR,Marketing Manager,22,10,4,0.3018000558611551,85,150920,1
EMP1848,Danielle Murphy,patriciavargas@example.org,36,Sales,Software Engineer,28,7,3,0.646407375228089,21,147705,0
EMP1849,Stephanie Butler,williamsthomas@example.net,26,Finance,Data Scientist,5,5,2,0.4350145943402234,94,80286,0
EMP1850,Joseph Mendoza,chavezjohn@example.net,63,Product,Operations Manager,11,1,3,0.10321664887899962,34,85316,0
EMP1851,Melissa Russell,davidphillips@example.net,62,Operations,Product Manager,4,3,4,0.828185869323453,23,89932,0
EMP1852,Mrs. Maureen Martin DDS,braysteven@example.org,48,HR,Data Scientist,12,10,3,0.44483935934052954,46,102332,1
EMP1853,Jennifer Clarke,courtney01@example.com,59,Marketing,Financial Analyst,27,1,5,0.4539261364217959,47,174886,0
EMP1854,Faith Johnson,smullins@example.net,40,Engineering,Operations Manager,28,5,4,0.3409619736429885,3,153997,0
EMP1855,Rebecca French,olivermatthew@example.org,24,Operations,Operations Manager,28,3,4,0.9981999076656176,74,170922,0
EMP1856,Susan Cox,rodriguezmichael@example.net,54,Marketing,Financial Analyst,30,5,5,0.0652767575664639,74,177574,0
EMP1857,Jacob Wong,castrokim@example.org,39,Product,Software Engineer,30,2,3,0.2550934328323794,0,166720,0
EMP1858,Mrs. Ashley Mendoza,karenhodges@example.com,64,HR,Sales Representative,2,2,3,0.8263903116005552,63,112745,0
EMP1859,Derek Frazier,brian55@example.com,55,Sales,HR Manager,28,9,3,0.39796034638075717,84,166584,1
EMP1860,Mr. Bryan Mckinney,shannon51@example.org,27,Operations,Software Engineer,2,1,4,0.8168902895041683,84,57052,0
EMP1861,Judith Miller,keithfrye@example.org,47,HR,Financial Analyst,11,9,3,0.12525123109620795,15,76472,1
EMP1862,Brian Hernandez,nancymeyer@example.net,37,Marketing,Product Manager,19,7,5,0.4939791491401879,65,136162,0
EMP1863,Jason Fleming,thomasfisher@example.net,59,Data Science,Data Scientist,29,10,2,0.9376614606165921,71,166359,0
EMP1864,Dorothy Brown,marystone@example.com,54,Marketing,Financial Analyst,5,4,3,0.6310493932702206,84,122847,0
EMP1865,Grant Lucas,todd88@example.com,52,Data Science,Software Engineer,28,8,2,0.7566465493523988,28,116981,0
EMP1866,Keith Villanueva,george43@example.com,37,Sales,Sales Representative,12,5,3,0.9477960660144571,40,138351,0
EMP1867,Dwayne Bruce,michaelbryant@example.org,50,Operations,HR Manager,27,5,3,0.9983187565709567,72,102320,0
EMP1868,Caitlyn Nichols,teresafranco@example.net,48,Operations,Marketing Manager,25,2,3,0.83839963809219,71,161262,0
EMP1869,Rebecca Martin,williamsleslie@example.org,50,Marketing,Data Scientist,6,1,3,0.126110141678625,45,94528,0
EMP1870,Jacob Harris,wadetiffany@example.org,24,HR,Marketing Manager,25,5,4,0.07079143601117444,81,169206,0
EMP1871,Joshua Martin,david06@example.com,23,Sales,HR Manager,4,3,4,0.28613504245831434,64,70224,0
EMP1872,Theresa Reilly,adamrodgers@example.net,38,Product,Software Engineer,20,3,5,0.2099180457480515,2,99141,0
EMP1873,Michael Wells,tara92@example.net,32,Operations,HR Manager,11,9,3,0.014647127272486737,73,87002,1
EMP1874,Tammy Morgan,dennisrachel@example.org,45,Sales,Sales Representative,15,7,2,0.6459278930230393,53,136830,0
EMP1875,Audrey Johnson,seandavis@example.org,55,Product,Software Engineer,14,9,3,0.44797165638218994,98,136884,1
EMP1876,Christie Fox,james18@example.com,31,Product,Data Scientist,1,0,5,0.05544523570384141,70,71650,0
EMP1877,Tina Daugherty,ulee@example.net,60,Product,Sales Representative,6,0,4,0.10347506364658465,78,75288,0
EMP1878,Terri Kerr,raymond65@example.com,28,Operations,Sales Representative,19,1,4,0.19022793082013756,76,140224,0
EMP1879,Dustin Bell,fsawyer@example.org,56,Operations,HR Manager,21,3,2,0.10466044034648114,57,150178,1
EMP1880,Jill Riddle,zroberts@example.net,22,Marketing,Operations Manager,18,5,3,0.7336428403644485,100,144668,0
EMP1881,Jessica Mosley,maryharper@example.org,57,Sales,Sales Representative,3,3,4,0.3540645623550941,40,114901,0
EMP1882,John Dillon,carl96@example.org,23,Marketing,Sales Representative,11,6,1,0.1027682426497818,89,58620,1
EMP1883,Mark Nelson,angelapage@example.org,38,Operations,Sales Representative,30,2,4,0.9916243429612281,100,165809,0
EMP1884,Ronnie Roberts,twilliams@example.net,35,Product,Software Engineer,2,1,4,0.24361479198219427,83,55537,0
EMP1885,Justin Ford,moodyeric@example.com,62,Product,Product Manager,4,1,3,0.6306352949830805,6,77845,0
EMP1886,Sandra Kennedy,robert73@example.org,33,Product,Marketing Manager,16,9,5,0.9407508592344611,80,149532,0
EMP1887,Donald Gamble,georgemichael@example.com,63,Engineering,Software Engineer,0,0,3,0.875685127586106,61,76416,0
EMP1888,Sheena Burton,hmccann@example.com,50,Marketing,Data Scientist,13,8,3,0.7193881555748203,28,140468,0
EMP1889,Laura Bruce,bonniethomas@example.com,25,Data Science,Data Scientist,24,0,4,0.23503129881191864,13,124498,0
EMP1890,Brandy Martin,michael50@example.com,63,Operations,HR Manager,12,9,5,0.2696300087671828,57,143824,0
EMP1891,Mark Jones,katiewhite@example.org,59,Marketing,Sales Representative,22,0,5,0.9158143481907439,43,106265,0
EMP1892,Carol Morris,margaret44@example.net,65,Marketing,HR Manager,4,4,5,0.16372895787917097,66,97929,0
EMP1893,Heidi Ferguson,madeline02@example.net,33,Marketing,Product Manager,25,8,3,0.09252855436671914,1,156954,1
EMP1894,Richard Jenkins,curtismoore@example.org,25,Engineering,Product Manager,12,6,5,0.8208490092631288,8,109337,0
EMP1895,Rebecca Hansen,butlersabrina@example.org,62,Sales,Operations Manager,30,1,3,0.3058948132615199,68,155281,0
EMP1896,Tammy Mendoza,hannah27@example.net,65,Data Science,Operations Manager,23,10,3,0.7528474750913839,29,109174,0
EMP1897,Tracy Jackson,anthony13@example.org,27,HR,Financial Analyst,2,0,1,0.6349297301177438,23,93469,0
EMP1898,Brenda Perez,jasonzavala@example.com,64,Sales,Data Scientist,16,9,4,0.7149528235517771,10,141238,0
EMP1899,Rachel Jones,ctodd@example.org,55,Data Science,Data Scientist,20,3,2,0.0166715505996331,21,141108,1
EMP1900,Ricky Palmer,harrisonrebekah@example.org,51,Data Science,Product Manager,30,7,4,0.9590842422824034,19,119490,0
EMP1901,Michael Webster,morajamie@example.org,26,Product,Financial Analyst,7,2,1,0.019972932578028124,25,98853,1
EMP1902,Gregory Davis,stacy55@example.org,40,Operations,Data Scientist,9,6,4,0.14551730038742494,100,115058,0
EMP1903,Phyllis Austin,garciabelinda@example.org,54,Finance,Operations Manager,22,6,3,0.21076309942990623,4,128643,1
EMP1904,Michelle Brandt,rachelmedina@example.net,26,Engineering,Data Scientist,4,4,1,0.5412382144338301,96,110306,0
EMP1905,Daniel Gordon,lrichardson@example.org,39,Data Science,Marketing Manager,29,9,3,0.9956451766743493,25,129287,0
EMP1906,Tyler White,tina63@example.net,22,Engineering,HR Manager,1,0,4,0.9044528115624939,87,57544,0
EMP1907,Brian Rollins,owensapril@example.com,29,Sales,Data Scientist,16,6,3,0.25034026738138604,77,92605,0
EMP1908,Michele Hawkins,millertristan@example.com,27,Data Science,Financial Analyst,11,2,4,0.8986677015526638,47,88984,0
EMP1909,Kyle Collins,aperez@example.com,34,Marketing,Software Engineer,9,4,3,0.050802589688942246,51,102832,1
EMP1910,Mrs. Shannon Jacobson,xcrosby@example.org,34,Data Science,Product Manager,25,1,2,0.382053882511057,58,105791,0
EMP1911,Michael Powers,qkim@example.net,40,Product,Data Scientist,6,0,2,0.6480303180552142,10,84888,0
EMP1912,Charles Morales,figueroapatricia@example.org,51,Sales,Marketing Manager,0,0,4,0.6144994602551925,81,107676,0
EMP1913,William Morgan,bmartinez@example.net,62,Data Science,Marketing Manager,12,7,3,0.7326126992403987,57,131637,0
EMP1914,Dr. Ralph Wheeler DDS,qkelly@example.net,50,Product,Operations Manager,21,9,5,0.36611311792875123,48,110503,0
EMP1915,Victoria Dixon,katrinarodriguez@example.com,53,Operations,Product Manager,1,1,1,0.680250688330374,25,63140,0
EMP1916,David Dunlap Jr.,greertyrone@example.org,24,Data Science,HR Manager,24,0,2,0.6330851264962384,17,138568,0
EMP1917,Janet Shelton,kevinhanson@example.org,59,Finance,Marketing Manager,24,0,3,0.9471529360063548,69,161607,0
EMP1918,Kelly Vasquez,qharris@example.com,65,Sales,Sales Representative,12,0,5,0.08741680787108386,2,95459,0
EMP1919,Dennis Cooper PhD,cisnerosanthony@example.com,60,Sales,Data Scientist,23,5,5,0.14785243786238378,84,106188,0
EMP1920,Barbara Cole,cramos@example.org,56,Product,Software Engineer,1,1,5,0.2735420290019369,45,62796,0
EMP1921,Matthew Chan,travistaylor@example.net,49,Sales,Financial Analyst,10,6,3,0.7013635603104414,26,133322,0
EMP1922,Phillip Carroll,rkeller@example.net,23,Finance,Marketing Manager,20,9,1,0.5420152984797261,92,98806,1
EMP1923,Karen Dickerson,myerstroy@example.com,59,Sales,Data Scientist,24,1,4,0.21019196871884638,40,108976,0
EMP1924,Heather Levine,bryan90@example.org,22,Product,Marketing Manager,12,2,4,0.15720388355695425,34,76017,0
EMP1925,Hannah Harmon,hubbardcolleen@example.com,43,Finance,Marketing Manager,24,5,4,0.9789473558546619,30,101543,0
EMP1926,Gregory Howard,brian33@example.org,61,HR,Software Engineer,7,7,3,0.5462476001308509,75,116196,0
EMP1927,Leslie Lozano,meltondanny@example.org,63,Finance,Software Engineer,13,7,2,0.44750288969950813,86,76929,1
EMP1928,Gabriel Murray,abradley@example.com,34,Sales,Product Manager,17,3,2,0.27416403767230013,79,102840,0
EMP1929,John Johnson,nicholas65@example.net,31,Operations,Data Scientist,16,1,4,0.5935752544142979,59,138630,0
EMP1930,John Vazquez,matthewshaw@example.net,37,Product,Operations Manager,25,1,3,0.8531758122578004,78,120008,0
EMP1931,Lucas Cox,oharris@example.org,54,Engineering,Marketing Manager,16,6,3,0.950279223611407,13,81700,0
EMP1932,Kimberly Mitchell,evansashley@example.org,41,HR,Product Manager,20,6,3,0.8054662830405868,61,144117,0
EMP1933,Tina Robbins,vargasjoshua@example.net,54,Finance,Operations Manager,17,8,3,0.4919280240391293,16,120954,0
EMP1934,Karen Clark,pearsonkevin@example.com,58,Data Science,Sales Representative,24,3,5,0.7731676917469589,10,169394,0
EMP1935,Joshua Gonzalez,gking@example.com,37,Data Science,Marketing Manager,28,0,1,0.32314521727941725,15,157983,0
EMP1936,Kimberly Ibarra,barbaralewis@example.net,33,Product,Software Engineer,20,1,3,0.2781121675538034,31,89055,0
